year,month,state,deaths
1989,10,RN,30
1989,10,RS,812
1989,10,RO,168
1989,10,SC,698
1989,10,SP,17573
1989,10,SE,156
1989,10,TO,4
1989,11,AC,18
1989,11,AL,30
1989,11,BA,37
1989,11,CE,15
1989,11,DF,49
1989,11,ES,1019
1989,11,GO,377
1989,11,MA,7
1989,11,MT,173
1989,11,MS,59
1989,11,MG,4727
1989,11,PA,12
1989,11,PB,15
1989,11,PR,3583
1989,11,PE,3668
1989,11,PI,2
1989,11,RJ,262
1989,11,RN,26
1989,11,RS,719
1989,11,RO,145
1989,11,SC,648
1989,11,SP,16278
1989,11,SE,144
1989,11,TO,4
1989,12,AC,12
1989,12,AL,28
1989,12,BA,39
1989,12,CE,19
1989,12,DF,42
1989,12,ES,1052
1989,12,GO,357
1989,12,MA,16
1989,12,MT,167
1989,12,MS,63
1989,12,MG,4799
1989,12,PA,7
1989,12,PB,12
1989,12,PR,3619
1989,12,PE,3940
1989,12,RJ,231
1989,12,RN,20
1989,12,RS,786
1989,12,RO,133
1989,12,SC,568
1989,12,SP,15231
1989,12,SE,136
1989,12,TO,1
1990,1,AC,27
1990,1,AL,40
1990,1,BA,39
1990,1,CE,24
1990,1,DF,116
1990,1,ES,1197
1990,1,GO,389
1990,1,MA,12
1990,1,MT,194
1990,1,MS,65
1990,1,MG,6140
1990,1,PA,4
1990,1,PB,14
1990,1,PR,3916
1990,1,PE,3990
1990,1,PI,2
1990,1,RJ,298
1990,1,RN,28
1990,1,RS,882
1990,1,RO,147
1990,1,SC,743
1990,1,SP,18234
1990,1,SE,186
1990,1,TO,6
1990,2,AC,15
1990,2,AL,30
1990,2,AM,1
1990,2,BA,32
1990,2,CE,18
1990,2,DF,45
1990,2,ES,985
1990,2,GO,276
1990,2,MA,14
1990,2,MT,139
1990,2,MS,48
1990,2,MG,4566
1990,2,PA,2
1990,2,PB,12
1990,2,PR,3262
1990,2,PE,3404
1990,2,PI,3
1990,2,RJ,240
1990,2,RN,18
1990,2,RS,774
1990,2,RO,125
1990,2,SC,588
1990,2,SP,14137
1990,2,SE,120
1990,2,TO,4
1990,3,AC,26
1990,3,AL,35
1990,3,BA,47
1990,3,CE,16
1990,3,DF,84
1990,3,ES,1138
1990,3,GO,372
1990,3,MA,13
1990,3,MT,209
1990,3,MS,57
1990,3,MG,5576
1990,3,PA,8
1990,3,PB,28
1990,3,PR,3684
1990,3,PE,3907
1990,3,PI,5
1990,3,RJ,258
1990,3,RN,29
1990,3,RS,913
1990,3,RO,145
1990,3,SC,760
1990,3,SP,17298
1990,3,SE,140
1990,3,TO,5
1990,4,AC,29
1990,4,AL,28
1990,4,BA,45
1990,4,CE,24
1990,4,DF,76
1990,4,ES,1047
1990,4,GO,327
1990,4,MA,12
1990,4,MT,199
1990,4,MS,50
1990,4,MG,5229
1990,4,PA,7
1990,4,PB,14
1990,4,PR,3865
1990,4,PE,3589
1990,4,PI,6
1990,4,RJ,242
1990,4,RN,14
1990,4,RS,859
1990,4,RO,126
1990,4,SC,690
1990,4,SP,15868
1990,4,SE,149
1990,4,TO,4
1990,5,AC,23
1990,5,AL,37
1990,5,BA,38
1990,5,CE,19
1990,5,DF,90
1990,5,ES,1203
1990,5,GO,383
1990,5,MA,16
1990,5,MT,167
1990,5,MS,79
1990,5,MG,5952
1990,5,PA,8
1990,5,PB,22
1990,5,PR,4395
1990,5,PE,4324
1990,5,PI,5
1990,5,RJ,309
1990,5,RN,27
1990,5,RS,1093
1990,5,RO,168
1990,5,SC,880
1990,5,SP,19390
1990,5,SE,182
1990,5,TO,4
1990,6,AC,27
1990,6,AL,33
1990,6,BA,41
1990,6,CE,32
1990,6,DF,62
1990,6,ES,1180
1990,6,GO,389
1990,6,MA,19
1990,6,MT,189
1990,6,MS,85
1990,6,MG,6328
1990,6,PA,14
1990,6,PB,22
1990,6,PR,4489
1990,6,PE,4497
1990,6,PI,3
1990,6,RJ,312
1990,6,RN,24
1990,6,RS,1002
1990,6,RO,153
1990,6,SC,1036
1990,6,SP,18280
1990,6,SE,166
1990,6,TO,4
1990,7,AC,22
1990,7,AL,49
1990,7,BA,49
1990,7,CE,16
1990,7,DF,103
1990,7,ES,1378
1990,7,GO,393
1990,7,MA,27
1990,7,MT,195
1990,7,MS,69
1990,7,MG,6779
1990,7,PA,14
1990,7,PB,44
1990,7,PR,5408
1990,7,PE,4523
1990,7,RJ,329
1990,7,RN,21
1990,7,RS,1074
1990,7,RO,137
1990,7,SC,999
1990,7,SP,21270
1990,7,SE,166
1990,7,TO,3
1990,8,AC,19
1990,8,AL,44
1990,8,AP,35
1990,8,BA,51
1990,8,CE,19
1990,8,DF,62
1990,8,ES,1166
1990,8,GO,435
1990,8,MA,39
1990,8,MT,192
1990,8,MS,88
1990,8,MG,5950
1990,8,PA,16
1990,8,PB,30
1990,8,PR,4694
1990,8,PE,4242
1990,8,PI,6
1990,8,RJ,297
1990,8,RN,35
1990,8,RS,1016
1990,8,RO,179
1990,8,SC,922
1990,8,SP,19815
1990,8,SE,174
1990,8,TO,8
1990,9,AC,23
1990,9,AL,43
1990,9,AP,66
1990,9,BA,49
1990,9,CE,15
1990,9,DF,72
1990,9,ES,1111
1990,9,GO,363
1990,9,MA,24
1990,9,MT,185
1990,9,MS,85
1990,9,MG,5193
1990,9,PA,7
1990,9,PB,19
1990,9,PR,3955
1990,9,PE,3490
1990,9,PI,4
1990,9,RJ,259
1990,9,RN,36
1990,9,RS,852
1990,9,RO,137
1990,9,SC,756
1990,9,SP,16801
1990,9,SE,129
1990,9,TO,6
1990,10,AC,37
1990,10,AL,42
1990,10,AP,61
1990,10,BA,47
1990,10,CE,22
1990,10,DF,92
1990,10,ES,1183
1990,10,GO,417
1990,10,MA,18
1990,10,MT,196
1990,10,MS,101
1990,10,MG,5560
1990,10,PA,18
1990,10,PB,28
1990,10,PR,4338
1990,10,PE,3963
1990,10,RJ,289
1990,10,RN,35
1990,10,RS,813
1990,10,RO,160
1990,10,SC,830
1990,10,SP,18542
1990,10,SE,160
1990,10,TO,4
1990,11,AC,37
1990,11,AL,31
1990,11,AP,50
1990,11,BA,38
1990,11,CE,12
1990,11,DF,87
1990,11,ES,1057
1990,11,GO,427
1990,11,MA,18
1990,11,MT,187
1990,11,MS,91
1990,11,MG,5174
1990,11,PA,12
1990,11,PB,20
1990,11,PR,3720
1990,11,PE,3551
1990,11,PI,6
1990,11,RJ,278
1990,11,RN,28
1990,11,RS,762
1990,11,RO,169
1990,11,SC,710
1990,11,SP,16498
1990,11,SE,185
1990,11,TO,1
1990,12,AC,34
1990,12,AL,41
1990,12,BA,42
1990,12,CE,20
1990,12,DF,83
1990,12,ES,1152
1990,12,GO,439
1990,12,MA,19
1990,12,MT,169
1990,12,MS,64
1990,12,MG,4942
1990,12,PA,5
1990,12,PB,18
1990,12,PR,3576
1990,12,PE,3684
1990,12,PI,3
1990,12,RJ,250
1990,12,RN,31
1990,12,RS,721
1990,12,RO,140
1990,12,SC,658
1990,12,SP,15099
1990,12,SE,134
1990,12,TO,5
1991,1,AC,20
1991,1,AL,60
1991,1,BA,51
1991,1,CE,18
1991,1,DF,88
1991,1,ES,1244
1991,1,GO,374
1991,1,MA,23
1991,1,MT,211
1991,1,MS,77
1991,1,MG,5207
1991,1,PA,9
1991,1,PB,26
1991,1,PR,4080
1991,1,PE,4198
1991,1,PI,3
1991,1,RJ,269
1991,1,RN,38
1991,1,RS,845
1991,1,RO,127
1991,1,SC,830
1991,1,SP,17559
1991,1,SE,157
1991,1,TO,3
1991,2,AC,22
1991,2,AL,56
1991,2,BA,35
1991,2,CE,26
1991,2,DF,81
1991,2,ES,1003
1991,2,GO,330
1991,2,MA,11
1991,2,MT,183
1991,2,MS,81
1991,2,MG,4428
1991,2,PA,4
1991,2,PB,18
1991,2,PR,3360
1991,2,PE,3424
1991,2,PI,2
1991,2,RJ,226
1991,2,RN,29
1991,2,RS,700
1991,2,RO,121
1991,2,SC,660
1991,2,SP,14757
1991,2,SE,143
1991,2,TO,4
1991,3,AC,23
1991,3,AL,40
1991,3,BA,34
1991,3,CE,29
1991,3,DF,97
1991,3,ES,1089
1991,3,GO,340
1991,3,MA,8
1991,3,MT,166
1991,3,MS,52
1991,3,MG,4501
1991,3,PA,5
1991,3,PB,13
1991,3,PR,3590
1991,3,PE,3818
1991,3,PI,1
1991,3,RJ,276
1991,3,RN,30
1991,3,RS,751
1991,3,RO,135
1991,3,SC,725
1991,3,SP,14877
1991,3,SE,111
1991,3,TO,7
1991,4,AC,27
1991,4,AL,51
1991,4,BA,38
1991,4,CE,43
1991,4,DF,91
1991,4,ES,1177
1991,4,GO,363
1991,4,MA,23
1991,4,MT,215
1991,4,MS,55
1991,4,MG,5103
1991,4,PA,5
1991,4,PB,16
1991,4,PR,3987
1991,4,PE,4145
1991,4,PI,9
1991,4,RJ,251
1991,4,RN,51
1991,4,RS,884
1991,4,RO,172
1991,4,SC,802
1991,4,SP,17539
1991,4,SE,158
1991,4,TO,4
1991,5,AC,27
1991,5,AL,53
1991,5,AP,58
1991,5,BA,54
1991,5,CE,44
1991,5,DF,81
1991,5,ES,1082
1991,5,GO,346
1991,5,MA,13
1991,5,MT,206
1991,5,MS,58
1991,5,MG,4920
1991,5,PA,4
1991,5,PB,24
1991,5,PR,4059
1991,5,PE,3996
1991,5,PI,7
1991,5,RJ,313
1991,5,RN,42
1991,5,RS,851
1991,5,RO,147
1991,5,SC,821
1991,5,SP,16962
1991,5,SE,141
1991,5,TO,5
1991,6,AC,37
1991,6,AL,41
1991,6,AP,42
1991,6,BA,50
1991,6,CE,25
1991,6,DF,101
1991,6,ES,1108
1991,6,GO,322
1991,6,MA,28
1991,6,MT,172
1991,6,MS,46
1991,6,MG,4807
1991,6,PA,5
1991,6,PB,26
1991,6,PR,3862
1991,6,PE,3945
1991,6,PI,6
1991,6,RJ,242
1991,6,RN,43
1991,6,RS,722
1991,6,RO,113
1991,6,SC,782
1991,6,SP,17443
1991,6,SE,149
1991,6,TO,4
1991,7,AC,29
1991,7,AL,48
1991,7,AP,84
1991,7,BA,59
1991,7,CE,21
1991,7,DF,68
1991,7,ES,1229
1991,7,GO,362
1991,7,MA,22
1991,7,MT,254
1991,7,MS,62
1991,7,MG,5452
1991,7,PA,16
1991,7,PB,26
1991,7,PR,4579
1991,7,PE,4267
1991,7,PI,4
1991,7,RJ,319
1991,7,RN,48
1991,7,RS,1073
1991,7,RO,122
1991,7,SC,1029
1991,7,SP,19742
1991,7,SE,181
1991,7,TO,3
1991,8,AC,27
1991,8,AL,38
1991,8,AP,75
1991,8,BA,59
1991,8,CE,11
1991,8,DF,151
1991,8,ES,1284
1991,8,GO,382
1991,8,MA,13
1991,8,MT,215
1991,8,MS,57
1991,8,MG,5297
1991,8,PA,11
1991,8,PB,23
1991,8,PR,4191
1991,8,PE,3514
1991,8,PI,2
1991,8,RJ,281
1991,8,RN,50
1991,8,RS,921
1991,8,RO,146
1991,8,SC,867
1991,8,SP,17874
1991,8,SE,148
1991,8,TO,5
1991,9,AC,34
1991,9,AL,51
1991,9,BA,44
1991,9,CE,18
1991,9,DF,100
1991,9,ES,1270
1991,9,GO,412
1991,9,MA,24
1991,9,MT,220
1991,9,MS,53
1991,9,MG,5284
1991,9,PA,5
1991,9,PB,21
1991,9,PR,3784
1991,9,PE,3688
1991,9,PI,2
1991,9,RJ,288
1991,9,RN,46
1991,9,RS,747
1991,9,RO,136
1991,9,SC,809
1991,9,SP,16872
1991,9,SE,152
1991,9,TO,8
1991,10,AC,20
1991,10,AL,51
1991,10,BA,56
1991,10,CE,35
1991,10,DF,91
1991,10,ES,1204
1991,10,GO,387
1991,10,MA,28
1991,10,MT,258
1991,10,MS,47
1991,10,MG,5369
1991,10,PA,5
1991,10,PB,20
1991,10,PR,4140
1991,10,PE,3735
1991,10,PI,5
1991,10,RJ,269
1991,10,RN,39
1991,10,RS,842
1991,10,RO,115
1991,10,SC,905
1991,10,SP,18234
1991,10,SE,158
1991,10,TO,4
1991,11,AC,23
1991,11,AL,51
1991,11,BA,37
1991,11,CE,32
1991,11,DF,65
1991,11,ES,1046
1991,11,GO,369
1991,11,MA,22
1991,11,MT,201
1991,11,MS,50
1991,11,MG,4783
1991,11,PA,12
1991,11,PB,23
1991,11,PR,3700
1991,11,PE,3388
1991,11,PI,4
1991,11,RJ,193
1991,11,RN,27
1991,11,RS,735
1991,11,RO,177
1991,11,SC,775
1991,11,SP,15632
1991,11,SE,131
1991,11,TO,6
1991,12,AC,20
1991,12,AL,49
1991,12,BA,41
1991,12,CE,15
1991,12,DF,104
1991,12,ES,1192
1991,12,GO,362
1991,12,MA,26
1991,12,MT,237
1991,12,MS,38
1991,12,MG,5077
1991,12,PA,6
1991,12,PB,22
1991,12,PR,3879
1991,12,PE,3767
1991,12,PI,6
1991,12,RJ,228
1991,12,RN,48
1991,12,RS,759
1991,12,RO,123
1991,12,SC,688
1991,12,SP,15909
1991,12,SE,143
1991,12,TO,4
1992,1,AC,19
1992,1,AL,180
1992,1,BA,40
1992,1,CE,20
1992,1,DF,102
1992,1,ES,1254
1992,1,GO,339
1992,1,MA,17
1992,1,MT,230
1992,1,MS,72
1992,1,MG,5266
1992,1,PA,12
1992,1,PB,32
1992,1,PR,4089
1992,1,PE,3518
1992,1,PI,3
1992,1,RJ,250
1992,1,RN,36
1992,1,RS,816
1992,1,RO,159
1992,1,SC,840
1992,1,SP,17660
1992,1,SE,137
1992,1,TO,5
1992,2,AC,29
1992,2,AL,177
1992,2,AM,2
1992,2,BA,51
1992,2,CE,19
1992,2,DF,75
1992,2,ES,1112
1992,2,GO,307
1992,2,MA,26
1992,2,MT,207
1992,2,MS,59
1992,2,MG,4915
1992,2,PA,10
1992,2,PB,19
1992,2,PR,3263
1992,2,PE,3724
1992,2,PI,1
1992,2,RJ,219
1992,2,RN,39
1992,2,RS,703
1992,2,RO,109
1992,2,SC,705
1992,2,SP,15198
1992,2,SE,156
1992,2,TO,5
1992,3,AC,28
1992,3,AL,253
1992,3,AM,2
1992,3,BA,63
1992,3,CE,32
1992,3,DF,98
1992,3,ES,1195
1992,3,GO,348
1992,3,MA,32
1992,3,MT,213
1992,3,MS,61
1992,3,MG,4990
1992,3,PA,12
1992,3,PB,30
1992,3,PR,3889
1992,3,PE,4573
1992,3,PI,5
1992,3,RJ,222
1992,3,RN,34
1992,3,RS,760
1992,3,RO,144
1992,3,SC,745
1992,3,SP,16632
1992,3,SE,205
1992,3,TO,4
1992,4,AC,22
1992,4,AL,268
1992,4,AM,1
1992,4,BA,57
1992,4,CE,48
1992,4,DF,82
1992,4,ES,1093
1992,4,GO,418
1992,4,MA,21
1992,4,MT,213
1992,4,MS,47
1992,4,MG,4744
1992,4,PA,17
1992,4,PB,24
1992,4,PR,3905
1992,4,PE,4420
1992,4,PI,4
1992,4,RJ,205
1992,4,RN,24
1992,4,RS,756
1992,4,RO,127
1992,4,SC,745
1992,4,SP,16341
1992,4,SE,169
1992,4,TO,5
1992,5,AC,20
1992,5,AL,198
1992,5,AM,1
1992,5,BA,38
1992,5,CE,32
1992,5,DF,100
1992,5,ES,1167
1992,5,GO,320
1992,5,MA,20
1992,5,MT,224
1992,5,MS,72
1992,5,MG,4806
1992,5,PA,14
1992,5,PB,16
1992,5,PR,4007
1992,5,PE,3752
1992,5,PI,4
1992,5,RJ,250
1992,5,RN,37
1992,5,RS,787
1992,5,RO,105
1992,5,SC,767
1992,5,SP,16703
1992,5,SE,136
1992,5,TO,10
1992,6,AC,19
1992,6,AL,190
1992,6,AM,1
1992,6,BA,56
1992,6,CE,15
1992,6,DF,78
1992,6,ES,1249
1992,6,GO,354
1992,6,MA,23
1992,6,MT,232
1992,6,MS,70
1992,6,MG,5467
1992,6,PA,13
1992,6,PB,21
1992,6,PR,4328
1992,6,PE,3818
1992,6,PI,1
1992,6,RJ,259
1992,6,RN,36
1992,6,RS,856
1992,6,RO,133
1992,6,SC,906
1992,6,SP,18697
1992,6,SE,173
1992,6,TO,8
1992,7,AC,21
1992,7,AL,258
1992,7,AP,7
1992,7,BA,57
1992,7,CE,22
1992,7,DF,100
1992,7,ES,1203
1992,7,GO,319
1992,7,MA,15
1992,7,MT,229
1992,7,MS,74
1992,7,MG,5511
1992,7,PA,9
1992,7,PB,25
1992,7,PR,5054
1992,7,PE,3949
1992,7,PI,8
1992,7,RJ,318
1992,7,RN,39
1992,7,RS,976
1992,7,RO,149
1992,7,SC,960
1992,7,SP,19415
1992,7,SE,174
1992,7,TO,5
1992,8,AC,24
1992,8,AL,221
1992,8,AP,84
1992,8,AM,3
1992,8,BA,60
1992,8,CE,16
1992,8,DF,71
1992,8,ES,1253
1992,8,GO,280
1992,8,MA,20
1992,8,MT,207
1992,8,MS,67
1992,8,MG,5348
1992,8,PA,18
1992,8,PB,17
1992,8,PR,4697
1992,8,PE,3614
1992,8,PI,5
1992,8,RJ,296
1992,8,RN,39
1992,8,RS,971
1992,8,RO,132
1992,8,SC,982
1992,8,SP,18175
1992,8,SE,186
1992,8,TO,6
1992,9,AC,26
1992,9,AL,212
1992,9,AP,59
1992,9,AM,3
1992,9,BA,36
1992,9,CE,18
1992,9,DF,97
1992,9,ES,1176
1992,9,GO,281
1992,9,MA,18
1992,9,MT,234
1992,9,MS,78
1992,9,MG,5238
1992,9,PA,20
1992,9,PB,23
1992,9,PR,4307
1992,9,PE,3719
1992,9,PI,3
1992,9,RJ,285
1992,9,RN,42
1992,9,RS,864
1992,9,RO,136
1992,9,SC,850
1992,9,SP,18063
1992,9,SE,180
1992,9,TO,6
1992,10,AC,26
1992,10,AL,238
1992,10,AP,40
1992,10,AM,2
1992,10,BA,59
1992,10,CE,26
1992,10,DF,83
1992,10,ES,1186
1992,10,GO,311
1992,10,MA,28
1992,10,MT,245
1992,10,MS,78
1992,10,MG,5354
1992,10,PA,13
1992,10,PB,11
1992,10,PR,3972
1992,10,PE,3659
1992,10,PI,5
1992,10,RJ,279
1992,10,RN,36
1992,10,RS,737
1992,10,RO,130
1992,10,SC,860
1992,10,SP,17298
1992,10,SE,168
1992,10,TO,10
1992,11,AC,28
1992,11,AL,231
1992,11,AP,29
1992,11,AM,1
1992,11,BA,41
1992,11,CE,20
1992,11,DF,88
1992,11,ES,1163
1992,11,GO,288
1992,11,MA,24
1992,11,MT,218
1992,11,MS,81
1992,11,MG,5157
1992,11,PA,15
1992,11,PB,13
1992,11,PR,3948
1992,11,PE,3682
1992,11,PI,4
1992,11,RJ,268
1992,11,RN,47
1992,11,RS,692
1992,11,RO,127
1992,11,SC,850
1992,11,SP,16500
1992,11,SE,145
1992,11,TO,7
1992,12,AC,24
1992,12,AL,217
1992,12,AM,1
1992,12,BA,42
1992,12,CE,18
1992,12,DF,89
1992,12,ES,1233
1992,12,GO,300
1992,12,MA,27
1992,12,MT,190
1992,12,MS,80
1992,12,MG,5270
1992,12,PA,18
1992,12,PB,20
1992,12,PR,4037
1992,12,PE,3813
1992,12,PI,2
1992,12,RJ,294
1992,12,RN,43
1992,12,RS,698
1992,12,RO,138
1992,12,SC,807
1992,12,SP,17145
1992,12,SE,144
1992,12,TO,7
1993,1,AC,29
1993,1,AL,239
1993,1,BA,57
1993,1,CE,17
1993,1,DF,88
1993,1,ES,1287
1993,1,GO,297
1993,1,MA,19
1993,1,MT,200
1993,1,MS,73
1993,1,MG,5091
1993,1,PA,17
1993,1,PB,26
1993,1,PR,3820
1993,1,PE,3756
1993,1,PI,2
1993,1,RJ,241
1993,1,RN,44
1993,1,RS,716
1993,1,RO,114
1993,1,SC,782
1993,1,SP,17156
1993,1,SE,154
1993,1,TO,5
1993,2,AC,31
1993,2,AL,246
1993,2,BA,25
1993,2,CE,11
1993,2,DF,101
1993,2,ES,1040
1993,2,GO,236
1993,2,MA,16
1993,2,MT,163
1993,2,MS,63
1993,2,MG,4614
1993,2,PA,6
1993,2,PB,16
1993,2,PR,3523
1993,2,PE,3160
1993,2,PI,3
1993,2,RJ,219
1993,2,RN,43
1993,2,RS,627
1993,2,RO,113
1993,2,SC,709
1993,2,SP,14840
1993,2,SE,151
1993,2,TO,5
1993,3,AC,27
1993,3,AL,274
1993,3,BA,58
1993,3,CE,19
1993,3,DF,91
1993,3,ES,1341
1993,3,GO,306
1993,3,MA,25
1993,3,MT,212
1993,3,MS,86
1993,3,MG,5304
1993,3,PA,19
1993,3,PB,20
1993,3,PR,4372
1993,3,PE,3771
1993,3,PI,2
1993,3,RJ,286
1993,3,RN,52
1993,3,RS,765
1993,3,RO,198
1993,3,SC,864
1993,3,SP,19402
1993,3,SE,172
1993,3,TO,3
1993,4,AC,35
1993,4,AL,282
1993,4,BA,54
1993,4,CE,22
1993,4,DF,52
1993,4,ES,1235
1993,4,GO,310
1993,4,MA,17
1993,4,MT,209
1993,4,MS,60
1993,4,MG,5124
1993,4,PA,16
1993,4,PB,27
1993,4,PR,4223
1993,4,PE,4146
1993,4,PI,10
1993,4,RJ,311
1993,4,RN,56
1993,4,RS,798
1993,4,RO,166
1993,4,SC,956
1993,4,SP,18726
1993,4,SE,188
1993,4,TO,5
1993,5,AC,18
1993,5,AL,281
1993,5,AM,2
1993,5,BA,44
1993,5,CE,29
1993,5,DF,102
1993,5,ES,1322
1993,5,GO,351
1993,5,MA,32
1993,5,MT,222
1993,5,MS,97
1993,5,MG,5850
1993,5,PA,13
1993,5,PB,46
1993,5,PR,4794
1993,5,PE,4339
1993,5,PI,10
1993,5,RJ,253
1993,5,RN,56
1993,5,RS,956
1993,5,RO,160
1993,5,SC,1047
1993,5,SP,19174
1993,5,SE,226
1993,5,TO,5
1993,6,AC,21
1993,6,AL,315
1993,6,AP,1
1993,6,AM,3
1993,6,BA,52
1993,6,CE,28
1993,6,DF,85
1993,6,ES,1374
1993,6,GO,358
1993,6,MA,25
1993,6,MT,232
1993,6,MS,75
1993,6,MG,6226
1993,6,PA,15
1993,6,PB,28
1993,6,PR,5028
1993,6,PE,4626
1993,6,PI,2
1993,6,RJ,286
1993,6,RN,61
1993,6,RS,1111
1993,6,RO,165
1993,6,SC,1185
1993,6,SP,20960
1993,6,SE,203
1993,6,TO,8
1993,7,AC,35
1993,7,AL,286
1993,7,AM,3
1993,7,BA,57
1993,7,CE,24
1993,7,DF,54
1993,7,ES,1334
1993,7,GO,405
1993,7,MA,32
1993,7,MT,263
1993,7,MS,65
1993,7,MG,6011
1993,7,PA,11
1993,7,PB,33
1993,7,PR,4775
1993,7,PE,4820
1993,7,PI,1
1993,7,RJ,263
1993,7,RN,64
1993,7,RS,1099
1993,7,RO,177
1993,7,SC,1125
1993,7,SP,19458
1993,7,SE,241
1993,7,TO,4
1993,8,AC,30
1993,8,AL,292
1993,8,BA,57
1993,8,CE,25
1993,8,DF,98
1993,8,ES,1385
1993,8,GO,329
1993,8,MA,29
1993,8,MT,229
1993,8,MS,82
1993,8,MG,5889
1993,8,PA,22
1993,8,PB,19
1993,8,PR,4877
1993,8,PE,4490
1993,8,PI,14
1993,8,RJ,290
1993,8,RN,57
1993,8,RS,1049
1993,8,RO,182
1993,8,SC,1095
1993,8,SP,20589
1993,8,SE,189
1993,8,TO,8
1993,9,AC,32
1993,9,AL,255
1993,9,AP,79
1993,9,AM,3
1993,9,BA,34
1993,9,CE,22
1993,9,DF,74
1993,9,ES,1179
1993,9,GO,370
1993,9,MA,39
1993,9,MT,243
1993,9,MS,71
1993,9,MG,5347
1993,9,PA,17
1993,9,PB,18
1993,9,PR,4081
1993,9,PE,4022
1993,9,PI,5
1993,9,RJ,268
1993,9,RN,47
1993,9,RS,843
1993,9,RO,180
1993,9,SC,935
1993,9,SP,18501
1993,9,SE,169
1993,9,TO,1
1993,10,AC,22
1993,10,AL,267
1993,10,AP,75
1993,10,AM,3
1993,10,BA,41
1993,10,CE,26
1993,10,DF,94
1993,10,ES,1124
1993,10,GO,342
1993,10,MA,29
1993,10,MT,227
1993,10,MS,73
1993,10,MG,5149
1993,10,PA,11
1993,10,PB,19
1993,10,PR,3848
1993,10,PE,3740
1993,10,PI,6
1993,10,RJ,270
1993,10,RN,48
1993,10,RS,800
1993,10,RO,159
1993,10,SC,877
1993,10,SP,16828
1993,10,SE,160
1993,10,TO,8
1993,11,AC,21
1993,11,AL,298
1993,11,AP,57
1993,11,AM,2
1993,11,BA,39
1993,11,CE,18
1993,11,DF,127
1993,11,ES,1276
1993,11,GO,347
1993,11,MA,15
1993,11,MT,206
1993,11,MS,67
1993,11,MG,5192
1993,11,PA,15
1993,11,PB,48
1993,11,PR,4078
1993,11,PE,3842
1993,11,PI,2
1993,11,RJ,256
1993,11,RN,40
1993,11,RS,705
1993,11,RO,175
1993,11,SC,1300
1993,11,SP,18431
1993,11,SE,160
1993,11,TO,13
1993,12,AC,12
1993,12,AL,297
1993,12,AM,2
1993,12,BA,53
1993,12,CE,19
1993,12,DF,61
1993,12,ES,1230
1993,12,GO,334
1993,12,MA,31
1993,12,MT,209
1993,12,MS,73
1993,12,MG,5311
1993,12,PA,12
1993,12,PB,28
1993,12,PR,4113
1993,12,PE,3923
1993,12,PI,5
1993,12,RJ,278
1993,12,RN,58
1993,12,RS,791
1993,12,RO,154
1993,12,SC,836
1993,12,SP,17820
1993,12,SE,171
1993,12,TO,4
1994,1,AC,40
1994,1,AL,329
1994,1,AM,2
1994,1,BA,44
1994,1,CE,22
1994,1,DF,73
1994,1,ES,1366
1994,1,GO,383
1994,1,MA,30
1994,1,MT,215
1994,1,MS,59
1994,1,MG,5684
1994,1,PA,21
1994,1,PB,46
1994,1,PR,4145
1994,1,PE,4150
1994,1,PI,4
1994,1,RJ,280
1994,1,RN,50
1994,1,RS,865
1994,1,RO,148
1994,1,SC,834
1994,1,SP,17900
1994,1,SE,208
1994,1,TO,3
1994,2,AC,33
1994,2,AL,293
1994,2,AM,1
1994,2,BA,41
1994,2,CE,37
1994,2,DF,99
1994,2,ES,1189
1994,2,GO,335
1994,2,MA,35
1994,2,MT,245
1994,2,MS,72
1994,2,MG,5160
1994,2,PA,13
1994,2,PB,17
1994,2,PR,3766
1994,2,PE,3902
1994,2,PI,6
1994,2,RJ,246
1994,2,RN,58
1994,2,RS,724
1994,2,RO,109
1994,2,SC,726
1994,2,SP,16641
1994,2,SE,202
1994,2,TO,2
1994,3,AC,53
1994,3,AL,352
1994,3,AP,1
1994,3,AM,1
1994,3,BA,46
1994,3,CE,38
1994,3,DF,71
1994,3,ES,1237
1994,3,GO,360
1994,3,MA,31
1994,3,MT,282
1994,3,MS,79
1994,3,MG,5393
1994,3,PA,15
1994,3,PB,31
1994,3,PR,4110
1994,3,PE,4319
1994,3,PI,2
1994,3,RJ,277
1994,3,RN,69
1994,3,RS,888
1994,3,RO,154
1994,3,SC,873
1994,3,SP,18175
1994,3,SE,202
1994,3,TO,9
1994,4,AC,51
1994,4,AL,305
1994,4,AM,1
1994,4,BA,61
1994,4,CE,34
1994,4,DF,64
1994,4,ES,1262
1994,4,GO,390
1994,4,MA,29
1994,4,MT,256
1994,4,MS,68
1994,4,MG,5540
1994,4,PA,16
1994,4,PB,25
1994,4,PR,4101
1994,4,PE,4381
1994,4,PI,6
1994,4,RJ,294
1994,4,RN,69
1994,4,RS,792
1994,4,RO,175
1994,4,SC,842
1994,4,SP,17820
1994,4,SE,216
1994,4,TO,5
1994,5,AC,58
1994,5,AL,367
1994,5,AM,1
1994,5,BA,63
1994,5,CE,25
1994,5,DF,81
1994,5,ES,1198
1994,5,GO,426
1994,5,MA,36
1994,5,MT,300
1994,5,MS,68
1994,5,MG,5843
1994,5,PA,37
1994,5,PB,31
1994,5,PR,4229
1994,5,PE,4652
1994,5,PI,5
1994,5,RJ,309
1994,5,RN,66
1994,5,RS,922
1994,5,RO,192
1994,5,SC,795
1994,5,SP,19612
1994,5,SE,253
